# time 	 position 	 vanHove 
751	42.9504	0
751	44.002	0.00950941
751	45.0536	0
751	46.1052	0
751	47.1568	0
751	48.2084	0
751	49.2599	0
751	50.3115	0
751	51.3631	0.00950941
751	52.4147	0
751	53.4663	0.00950941
751	54.5179	0
751	55.5695	0
751	56.6211	0
751	57.6727	0
751	58.7243	0
761	-45.8509	0.028558
761	-44.8004	0
761	-43.7499	0
761	-42.6994	0
761	-41.6489	0
761	-40.5984	0
761	-39.548	0.0475967
761	-38.4975	0.00951934
761	-37.447	0
761	-36.3965	0
761	-35.346	0
761	-34.2955	0
761	-33.245	0
761	-32.1945	0
761	-31.144	0.0190387
761	-30.0935	0.00951934
761	-29.043	0
761	-27.9925	0.0190387
761	-26.942	0.00951934
761	-25.8916	0.00951934
761	-24.8411	0.00951934
761	-23.7906	0.0190387
761	-22.7401	0.00951934
761	-21.6896	0.00951934
761	-20.6391	0.00951934
761	-19.5886	0.0190387
761	-18.5381	0.00951934
761	-17.4876	0
761	-16.4371	0.028558
761	-15.3866	0.00951934
761	-14.3361	0
761	-13.2856	0
761	-12.2352	0
761	-11.1847	0.0190387
761	-10.1342	0
761	-9.08368	0.0190387
761	-8.03318	0.00951934
761	-6.98269	0.00951934
761	-5.9322	0
761	-4.88171	0.0190387
761	-3.83121	0.00951934
761	-2.78072	0.0190387
761	-1.73023	0.0190387
761	-0.679736	0.0475967
761	0.370756	0.028558
761	1.42125	0.00951934
761	2.47174	0.00951934
761	3.52223	0.0190387
761	4.57273	0.028558
761	5.62322	0.028558
761	6.67371	0.00951934
761	7.7242	0.0190387
761	8.7747	0.00951934
761	9.82519	0.028558
761	10.8757	0.00951934
761	11.9262	0.00951934
761	12.9767	0.00951934
761	14.0272	0.0190387
761	15.0777	0
761	16.1281	0.00951934
761	17.1786	0.028558
761	18.2291	0.0380774
761	19.2796	0.0190387
761	20.3301	0
761	21.3806	0
761	22.4311	0.0190387
761	23.4816	0
761	24.5321	0
761	25.5826	0.00951934
761	26.6331	0.00951934
761	27.6836	0.00951934
761	28.7341	0.0380774
761	29.7845	0
761	30.835	0.0190387
761	31.8855	0.00951934
761	32.936	0
761	33.9865	0
761	35.037	0
761	36.0875	0
761	37.138	0
761	38.1885	0.00951934
761	39.239	0.00951934
761	40.2895	0
761	41.34	0
761	42.3905	0
761	43.4409	0.00951934
761	44.4914	0
761	45.5419	0
761	46.5924	0
761	47.6429	0
761	48.6934	0
761	49.7439	0
761	50.7944	0
761	51.8449	0
761	52.8954	0
761	53.9459	0.0190387
761	54.9964	0
761	56.0469	0
761	57.0973	0
761	58.1478	0
771	-46.3528	0.0189486
771	-45.2973	0.00947432
771	-44.2418	0
771	-43.1864	0
771	-42.1309	0
771	-41.0754	0.00947432
771	-40.0199	0.028423
771	-38.9644	0
771	-37.9089	0.00947432
771	-36.8535	0.00947432
771	-35.798	0
771	-34.7425	0.00947432
771	-33.687	0
771	-32.6315	0
771	-31.576	0
771	-30.5206	0.00947432
771	-29.4651	0.0189486
771	-28.4096	0.0189486
771	-27.3541	0.00947432
771	-26.2986	0.0189486
771	-25.2431	0
771	-24.1876	0
771	-23.1322	0
771	-22.0767	0.00947432
771	-21.0212	0.00947432
771	-19.9657	0.0189486
771	-18.9102	0.028423
771	-17.8547	0.0189486
771	-16.7993	0
771	-15.7438	0.0189486
771	-14.6883	0.00947432
771	-13.6328	0
771	-12.5773	0
771	-11.5218	0
771	-10.4664	0.0189486
771	-9.41087	0.00947432
771	-8.35538	0
771	-7.2999	0
771	-6.24442	0.028423
771	-5.18893	0.00947432
771	-4.13345	0.0189486
771	-3.07796	0.028423
771	-2.02248	0.028423
771	-0.966994	0.00947432
771	0.0884901	0.0189486
771	1.14397	0.0378973
771	2.19946	0.0189486
771	3.25494	0.0189486
771	4.31043	0.00947432
771	5.36591	0.028423
771	6.4214	0
771	7.47688	0.00947432
771	8.53236	0.00947432
771	9.58785	0.0189486
771	10.6433	0.00947432
771	11.6988	0.00947432
771	12.7543	0.00947432
771	13.8098	0.0189486
771	14.8653	0
771	15.9208	0.0378973
771	16.9762	0
771	18.0317	0.00947432
771	19.0872	0.0189486
771	20.1427	0.028423
771	21.1982	0.00947432
771	22.2537	0.00947432
771	23.3091	0.00947432
771	24.3646	0.00947432
771	25.4201	0.00947432
771	26.4756	0.0189486
771	27.5311	0.0189486
771	28.5866	0.0189486
771	29.642	0.00947432
771	30.6975	0.0189486
771	31.753	0.00947432
771	32.8085	0
771	33.864	0
771	34.9195	0
771	35.975	0
771	37.0304	0
771	38.0859	0.00947432
771	39.1414	0
771	40.1969	0
771	41.2524	0
771	42.3079	0.00947432
771	43.3633	0.00947432
771	44.4188	0
771	45.4743	0
771	46.5298	0
771	47.5853	0
771	48.6408	0
771	49.6962	0.00947432
771	50.7517	0
771	51.8072	0
771	52.8627	0
771	53.9182	0.00947432
771	54.9737	0
771	56.0292	0
771	57.0846	0
771	58.1401	0.00947432
781	-46.2327	0.0189097
781	-45.175	0
781	-44.1173	0
781	-43.0597	0.00945486
781	-42.002	0
781	-40.9444	0
781	-39.8867	0.0378194
781	-38.8291	0.00945486
781	-37.7714	0.00945486
781	-36.7137	0
781	-35.6561	0.00945486
781	-34.5984	0
781	-33.5408	0
781	-32.4831	0.00945486
781	-31.4254	0
781	-30.3678	0.0283646
781	-29.3101	0
781	-28.2525	0.0189097
781	-27.1948	0
781	-26.1372	0
781	-25.0795	0
781	-24.0218	0
781	-22.9642	0.0189097
781	-21.9065	0
781	-20.8489	0.0283646
781	-19.7912	0
781	-18.7336	0.0189097
781	-17.6759	0.00945486
781	-16.6182	0.0378194
781	-15.5606	0.00945486
781	-14.5029	0
781	-13.4453	0
781	-12.3876	0.0189097
781	-11.33	0
781	-10.2723	0.0189097
781	-9.21464	0.00945486
781	-8.15698	0
781	-7.09933	0.00945486
781	-6.04167	0
781	-4.98401	0.0283646
781	-3.92635	0.00945486
781	-2.8687	0.0189097
781	-1.81104	0.0283646
781	-0.753382	0.0189097
781	0.304275	0.0189097
781	1.36193	0.0189097
781	2.41959	0.00945486
781	3.47725	0.0189097
781	4.5349	0.00945486
781	5.59256	0.0189097
781	6.65022	0.0189097
781	7.70788	0
781	8.76553	0.00945486
781	9.82319	0.0283646
781	10.8808	0.0189097
781	11.9385	0.00945486
781	12.9962	0.0378194
781	14.0538	0.0283646
781	15.1115	0
781	16.1691	0.0283646
781	17.2268	0
781	18.2845	0.00945486
781	19.3421	0.00945486
781	20.3998	0.00945486
781	21.4574	0.0189097
781	22.5151	0.0283646
781	23.5727	0
781	24.6304	0
781	25.6881	0
781	26.7457	0.00945486
781	27.8034	0.0378194
781	28.861	0.00945486
781	29.9187	0.0189097
781	30.9763	0.00945486
781	32.034	0.0189097
781	33.0917	0.00945486
781	34.1493	0
781	35.207	0
781	36.2646	0
781	37.3223	0
781	38.3799	0
781	39.4376	0
781	40.4953	0
781	41.5529	0.00945486
781	42.6106	0
781	43.6682	0.00945486
781	44.7259	0
781	45.7835	0
781	46.8412	0
781	47.8989	0
781	48.9565	0
781	50.0142	0.00945486
781	51.0718	0
781	52.1295	0
781	53.1871	0
781	54.2448	0.00945486
781	55.3025	0
781	56.3601	0
781	57.4178	0
781	58.4754	0
791	-45.7621	0.0190964
791	-44.7148	0
791	-43.6675	0.00954822
791	-42.6202	0
791	-41.5729	0
791	-40.5256	0
791	-39.4782	0.0286446
791	-38.4309	0.0381929
791	-37.3836	0
791	-36.3363	0
791	-35.289	0
791	-34.2417	0.00954822
791	-33.1943	0
791	-32.147	0
791	-31.0997	0.0190964
791	-30.0524	0.00954822
791	-29.0051	0.00954822
791	-27.9578	0.00954822
791	-26.9105	0
791	-25.8631	0.00954822
791	-24.8158	0.00954822
791	-23.7685	0
791	-22.7212	0
791	-21.6739	0
791	-20.6266	0.00954822
791	-19.5792	0.0286446
791	-18.5319	0.0190964
791	-17.4846	0.0190964
791	-16.4373	0.0190964
791	-15.39	0
791	-14.3427	0.0286446
791	-13.2953	0
791	-12.248	0.0190964
791	-11.2007	0.00954822
791	-10.1534	0.00954822
791	-9.10608	0
791	-8.05876	0.00954822
791	-7.01145	0
791	-5.96413	0.0190964
791	-4.91681	0.0190964
791	-3.8695	0.00954822
791	-2.82218	0.0381929
791	-1.77487	0.00954822
791	-0.72755	0.0190964
791	0.319767	0.0190964
791	1.36708	0
791	2.4144	0
791	3.46171	0.0286446
791	4.50903	0.00954822
791	5.55635	0.00954822
791	6.60366	0.0286446
791	7.65098	0
791	8.6983	0.0190964
791	9.74561	0.0190964
791	10.7929	0.0477411
791	11.8402	0.00954822
791	12.8876	0.00954822
791	13.9349	0.00954822
791	14.9822	0.00954822
791	16.0295	0.0381929
791	17.0768	0
791	18.1241	0.00954822
791	19.1715	0.00954822
791	20.2188	0
791	21.2661	0.00954822
791	22.3134	0.0190964
791	23.3607	0.0286446
791	24.408	0
791	25.4554	0
791	26.5027	0.0286446
791	27.55	0.0286446
791	28.5973	0.00954822
791	29.6446	0.0190964
791	30.6919	0.0190964
791	31.7393	0.00954822
791	32.7866	0
791	33.8339	0
791	34.8812	0
791	35.9285	0
791	36.9758	0
791	38.0231	0
791	39.0705	0
791	40.1178	0
791	41.1651	0
791	42.2124	0
791	43.2597	0.00954822
791	44.307	0.00954822
791	45.3544	0.00954822
791	46.4017	0
791	47.449	0
791	48.4963	0
791	49.5436	0.00954822
791	50.5909	0
791	51.6383	0
791	52.6856	0
791	53.7329	0
791	54.7802	0
791	55.8275	0
791	56.8748	0
791	57.9222	0
801	-46.8053	0.0186126
801	-45.7307	0.00930632
801	-44.6562	0
801	-43.5817	0.00930632
801	-42.5071	0.00930632
801	-41.4326	0
801	-40.358	0.0186126
801	-39.2835	0.00930632
801	-38.209	0.00930632
801	-37.1344	0
801	-36.0599	0.00930632
801	-34.9854	0
801	-33.9108	0
801	-32.8363	0.00930632
801	-31.7617	0
801	-30.6872	0.0186126
801	-29.6127	0.0279189
801	-28.5381	0.00930632
801	-27.4636	0
801	-26.389	0
801	-25.3145	0.00930632
801	-24.24	0
801	-23.1654	0.00930632
801	-22.0909	0
801	-21.0163	0.0279189
801	-19.9418	0.0186126
801	-18.8673	0.00930632
801	-17.7927	0.00930632
801	-16.7182	0.0186126
801	-15.6436	0.00930632
801	-14.5691	0.00930632
801	-13.4946	0.00930632
801	-12.42	0.00930632
801	-11.3455	0.00930632
801	-10.271	0.0186126
801	-9.19641	0.0186126
801	-8.12188	0
801	-7.04734	0
801	-5.9728	0.0186126
801	-4.89826	0.0279189
801	-3.82372	0.00930632
801	-2.74918	0.00930632
801	-1.67464	0.0186126
801	-0.600102	0.00930632
801	0.474438	0.00930632
801	1.54898	0.0186126
801	2.62352	0.0186126
801	3.69805	0.00930632
801	4.77259	0.0186126
801	5.84713	0.00930632
801	6.92167	0
801	7.99621	0.0372253
801	9.07075	0.0186126
801	10.1453	0.0279189
801	11.2198	0
801	12.2944	0.0279189
801	13.3689	0
801	14.4434	0.0279189
801	15.518	0
801	16.5925	0.0279189
801	17.6671	0.00930632
801	18.7416	0.00930632
801	19.8161	0
801	20.8907	0.0372253
801	21.9652	0.00930632
801	23.0398	0.00930632
801	24.1143	0.0186126
801	25.1888	0
801	26.2634	0
801	27.3379	0.0279189
801	28.4125	0.0186126
801	29.487	0.0186126
801	30.5615	0.0186126
801	31.6361	0.00930632
801	32.7106	0.00930632
801	33.7851	0
801	34.8597	0
801	35.9342	0
801	37.0088	0
801	38.0833	0
801	39.1578	0
801	40.2324	0
801	41.3069	0.00930632
801	42.3815	0
801	43.456	0
801	44.5305	0.0186126
801	45.6051	0
801	46.6796	0
801	47.7542	0
801	48.8287	0.00930632
801	49.9032	0
801	50.9778	0
801	52.0523	0
801	53.1269	0
801	54.2014	0
801	55.2759	0
801	56.3505	0
801	57.425	0
801	58.4995	0
801	59.5741	0
811	-51.6955	0.00885677
811	-50.5664	0
811	-49.4373	0.00885677
811	-48.3082	0
811	-47.1791	0.00885677
811	-46.0501	0
811	-44.921	0
811	-43.7919	0
811	-42.6628	0
811	-41.5337	0.0177135
811	-40.4047	0.00885677
811	-39.2756	0.0177135
811	-38.1465	0.0177135
811	-37.0174	0
811	-35.8883	0
811	-34.7593	0
811	-33.6302	0.00885677
811	-32.5011	0
811	-31.372	0
811	-30.243	0.0265703
811	-29.1139	0.00885677
811	-27.9848	0.00885677
811	-26.8557	0.00885677
811	-25.7266	0.00885677
811	-24.5976	0.00885677
811	-23.4685	0.0177135
811	-22.3394	0
811	-21.2103	0.00885677
811	-20.0812	0
811	-18.9522	0.0265703
811	-17.8231	0.0177135
811	-16.694	0
811	-15.5649	0.00885677
811	-14.4358	0.0177135
811	-13.3068	0.00885677
811	-12.1777	0.0177135
811	-11.0486	0.00885677
811	-9.91952	0
811	-8.79044	0.00885677
811	-7.66136	0
811	-6.53228	0.0354271
811	-5.4032	0.00885677
811	-4.27412	0.00885677
811	-3.14504	0.00885677
811	-2.01596	0.0265703
811	-0.88688	0.0177135
811	0.242199	0.00885677
811	1.37128	0.0177135
811	2.50036	0
811	3.62944	0.0442839
811	4.75852	0
811	5.8876	0.0265703
811	7.01668	0.00885677
811	8.14576	0.0265703
811	9.27484	0.0177135
811	10.4039	0.0177135
811	11.533	0
811	12.6621	0
811	13.7912	0.0265703
811	14.9202	0.00885677
811	16.0493	0.0177135
811	17.1784	0.0265703
811	18.3075	0
811	19.4366	0.00885677
811	20.5656	0.00885677
811	21.6947	0.0177135
811	22.8238	0.0177135
811	23.9529	0.00885677
811	25.082	0.00885677
811	26.211	0.00885677
811	27.3401	0.00885677
811	28.4692	0.0619974
811	29.5983	0.00885677
811	30.7273	0
811	31.8564	0
811	32.9855	0.00885677
811	34.1146	0.00885677
811	35.2437	0
811	36.3727	0.00885677
811	37.5018	0
811	38.6309	0
811	39.76	0
811	40.8891	0
811	42.0181	0
811	43.1472	0.00885677
811	44.2763	0
811	45.4054	0
811	46.5345	0
811	47.6635	0.00885677
811	48.7926	0
811	49.9217	0
811	51.0508	0
811	52.1799	0.00885677
811	53.3089	0
811	54.438	0
811	55.5671	0
811	56.6962	0
811	57.8253	0
811	58.9543	0
811	60.0834	0
821	-48.7529	0.00926941
821	-47.6741	0.0185388
821	-46.5953	0.00926941
821	-45.5165	0.0185388
821	-44.4377	0
821	-43.3588	0
821	-42.28	0
821	-41.2012	0
821	-40.1224	0
821	-39.0436	0
821	-37.9648	0.0185388
821	-36.8859	0.0185388
821	-35.8071	0.00926941
821	-34.7283	0.00926941
821	-33.6495	0
821	-32.5707	0
821	-31.4919	0.00926941
821	-30.413	0.00926941
821	-29.3342	0
821	-28.2554	0.0185388
821	-27.1766	0
821	-26.0978	0.00926941
821	-25.019	0
821	-23.9401	0.00926941
821	-22.8613	0.00926941
821	-21.7825	0.0185388
821	-20.7037	0.00926941
821	-19.6249	0
821	-18.5461	0.0185388
821	-17.4672	0.00926941
821	-16.3884	0.0278082
821	-15.3096	0
821	-14.2308	0.0185388
821	-13.152	0
821	-12.0732	0
821	-10.9943	0.0278082
821	-9.91552	0.00926941
821	-8.8367	0.00926941
821	-7.75788	0.00926941
821	-6.67907	0.00926941
821	-5.60025	0.0370777
821	-4.52143	0.00926941
821	-3.44262	0
821	-2.3638	0.0278082
821	-1.28498	0.0185388
821	-0.206164	0.00926941
821	0.872653	0.0185388
821	1.95147	0.0278082
821	3.03029	0.00926941
821	4.1091	0.0185388
821	5.18792	0.00926941
821	6.26674	0.00926941
821	7.34555	0.00926941
821	8.42437	0.00926941
821	9.50319	0.0370777
821	10.582	0.0185388
821	11.6608	0
821	12.7396	0.0185388
821	13.8185	0.0185388
821	14.8973	0.0185388
821	15.9761	0.00926941
821	17.0549	0.0278082
821	18.1337	0.00926941
821	19.2125	0.00926941
821	20.2914	0
821	21.3702	0.0185388
821	22.449	0.0185388
821	23.5278	0.00926941
821	24.6066	0
821	25.6854	0.0185388
821	26.7643	0.00926941
821	27.8431	0.00926941
821	28.9219	0.0185388
821	30.0007	0.00926941
821	31.0795	0.0278082
821	32.1583	0
821	33.2372	0.0185388
821	34.316	0
821	35.3948	0
821	36.4736	0.00926941
821	37.5524	0
821	38.6312	0
821	39.7101	0
821	40.7889	0
821	41.8677	0
821	42.9465	0
821	44.0253	0
821	45.1042	0
821	46.183	0.00926941
821	47.2618	0
821	48.3406	0.00926941
821	49.4194	0
821	50.4982	0
821	51.5771	0
821	52.6559	0
821	53.7347	0
821	54.8135	0.00926941
821	55.8923	0
821	56.9711	0
821	58.05	0
831	-49.3026	0.00914136
831	-48.2087	0
831	-47.1147	0.0182827
831	-46.0208	0.00914136
831	-44.9269	0.00914136
831	-43.8329	0
831	-42.739	0.00914136
831	-41.6451	0.00914136
831	-40.5512	0
831	-39.4572	0
831	-38.3633	0.00914136
831	-37.2694	0
831	-36.1754	0.0182827
831	-35.0815	0.00914136
831	-33.9876	0.00914136
831	-32.8937	0
831	-31.7997	0
831	-30.7058	0
831	-29.6119	0.0182827
831	-28.5179	0.0182827
831	-27.424	0
831	-26.3301	0
831	-25.2362	0.00914136
831	-24.1422	0
831	-23.0483	0
831	-21.9544	0.00914136
831	-20.8604	0.0274241
831	-19.7665	0.00914136
831	-18.6726	0.00914136
831	-17.5787	0.0182827
831	-16.4847	0.0182827
831	-15.3908	0.00914136
831	-14.2969	0.00914136
831	-13.2029	0.0182827
831	-12.109	0
831	-11.0151	0.0274241
831	-9.92116	0.0182827
831	-8.82723	0.0182827
831	-7.7333	0
831	-6.63937	0
831	-5.54544	0.00914136
831	-4.45152	0.0274241
831	-3.35759	0.0365655
831	-2.26366	0.00914136
831	-1.16973	0.0182827
831	-0.0758012	0.00914136
831	1.01813	0
831	2.11206	0
831	3.20598	0.0457068
831	4.29991	0.00914136
831	5.39384	0.0274241
831	6.48777	0.00914136
831	7.5817	0.00914136
831	8.67563	0.0274241
831	9.76956	0.00914136
831	10.8635	0
831	11.9574	0
831	13.0513	0.00914136
831	14.1453	0.0274241
831	15.2392	0.0182827
831	16.3331	0.00914136
831	17.4271	0.0182827
831	18.521	0.00914136
831	19.6149	0.0274241
831	20.7088	0.00914136
831	21.8028	0.00914136
831	22.8967	0.0182827
831	23.9906	0.00914136
831	25.0846	0.00914136
831	26.1785	0
831	27.2724	0.0182827
831	28.3663	0.0182827
831	29.4603	0.00914136
831	30.5542	0.0182827
831	31.6481	0.0182827
831	32.7421	0
831	33.836	0.0182827
831	34.9299	0
831	36.0238	0
831	37.1178	0
831	38.2117	0.00914136
831	39.3056	0
831	40.3996	0
831	41.4935	0
831	42.5874	0
831	43.6813	0
831	44.7753	0
831	45.8692	0
831	46.9631	0.00914136
831	48.0571	0.00914136
831	49.151	0
831	50.2449	0
831	51.3388	0
831	52.4328	0
831	53.5267	0
831	54.6206	0
831	55.7146	0
831	56.8085	0
831	57.9024	0
831	58.9963	0.00914136
841	-49.7938	0.00909831
841	-48.6947	0
841	-47.5956	0.00909831
841	-46.4965	0
841	-45.3974	0
841	-44.2982	0.00909831
841	-43.1991	0.00909831
841	-42.1	0.00909831
841	-41.0009	0.00909831
841	-39.9018	0.00909831
841	-38.8027	0.00909831
841	-37.7036	0.0181966
841	-36.6045	0.00909831
841	-35.5054	0
841	-34.4063	0
841	-33.3072	0.00909831
841	-32.2081	0
841	-31.109	0.0181966
841	-30.0099	0
841	-28.9108	0.00909831
841	-27.8117	0.00909831
841	-26.7126	0
841	-25.6134	0.0181966
841	-24.5143	0
841	-23.4152	0
841	-22.3161	0
841	-21.217	0.0181966
841	-20.1179	0
841	-19.0188	0.0272949
841	-17.9197	0.0181966
841	-16.8206	0.00909831
841	-15.7215	0.00909831
841	-14.6224	0.0181966
841	-13.5233	0.00909831
841	-12.4242	0
841	-11.3251	0.0272949
841	-10.226	0.0181966
841	-9.12686	0
841	-8.02776	0.00909831
841	-6.92865	0.0272949
841	-5.82954	0.00909831
841	-4.73044	0.0181966
841	-3.63133	0.00909831
841	-2.53223	0.0181966
841	-1.43312	0.00909831
841	-0.334016	0.0181966
841	0.76509	0.0272949
841	1.8642	0.00909831
841	2.9633	0.00909831
841	4.06241	0.0181966
841	5.16151	0.00909831
841	6.26062	0.0181966
841	7.35972	0.00909831
841	8.45883	0.0181966
841	9.55794	0.0181966
841	10.657	0
841	11.7561	0.00909831
841	12.8553	0.00909831
841	13.9544	0.0363932
841	15.0535	0.0272949
841	16.1526	0.00909831
841	17.2517	0.0181966
841	18.3508	0
841	19.4499	0
841	20.549	0.0363932
841	21.6481	0
841	22.7472	0.0272949
841	23.8463	0.0181966
841	24.9454	0
841	26.0445	0
841	27.1436	0.0272949
841	28.2427	0
841	29.3418	0
841	30.4409	0.00909831
841	31.5401	0.0181966
841	32.6392	0
841	33.7383	0.00909831
841	34.8374	0
841	35.9365	0.0272949
841	37.0356	0.00909831
841	38.1347	0
841	39.2338	0.00909831
841	40.3329	0
841	41.432	0
841	42.5311	0.00909831
841	43.6302	0
841	44.7293	0
841	45.8284	0.00909831
841	46.9275	0
841	48.0266	0
841	49.1257	0
841	50.2248	0
841	51.324	0
841	52.4231	0
841	53.5222	0
841	54.6213	0
841	55.7204	0
841	56.8195	0
841	57.9186	0.00909831
841	59.0177	0
851	-48.6994	0.00926937
851	-47.6206	0.00926937
851	-46.5417	0
851	-45.4629	0
851	-44.3841	0.00926937
851	-43.3053	0
851	-42.2265	0
851	-41.1476	0.00926937
851	-40.0688	0.00926937
851	-38.99	0.0185387
851	-37.9112	0.00926937
851	-36.8323	0.0185387
851	-35.7535	0
851	-34.6747	0.00926937
851	-33.5959	0
851	-32.5171	0
851	-31.4382	0
851	-30.3594	0.0185387
851	-29.2806	0
851	-28.2018	0.0278081
851	-27.123	0.00926937
851	-26.0441	0
851	-24.9653	0.00926937
851	-23.8865	0
851	-22.8077	0
851	-21.7288	0.0278081
851	-20.65	0
851	-19.5712	0.00926937
851	-18.4924	0.0185387
851	-17.4136	0.0185387
851	-16.3347	0.00926937
851	-15.2559	0
851	-14.1771	0.0278081
851	-13.0983	0
851	-12.0194	0.0185387
851	-10.9406	0.0278081
851	-9.8618	0.0185387
851	-8.78298	0.00926937
851	-7.70416	0.0185387
851	-6.62534	0.0185387
851	-5.54652	0
851	-4.46769	0.00926937
851	-3.38887	0.0185387
851	-2.31005	0.0185387
851	-1.23123	0.00926937
851	-0.152408	0.0185387
851	0.926414	0
851	2.00524	0.0185387
851	3.08406	0
851	4.16288	0.0185387
851	5.2417	0.0185387
851	6.32052	0.0278081
851	7.39934	0.00926937
851	8.47817	0.0185387
851	9.55699	0.0185387
851	10.6358	0
851	11.7146	0.00926937
851	12.7935	0.00926937
851	13.8723	0.0370775
851	14.9511	0.00926937
851	16.0299	0.0185387
851	17.1087	0
851	18.1876	0.0278081
851	19.2664	0.00926937
851	20.3452	0.00926937
851	21.424	0
851	22.5028	0.0278081
851	23.5817	0.0185387
851	24.6605	0
851	25.7393	0.0185387
851	26.8181	0
851	27.897	0.0278081
851	28.9758	0
851	30.0546	0
851	31.1334	0.0185387
851	32.2122	0
851	33.2911	0.00926937
851	34.3699	0.00926937
851	35.4487	0.00926937
851	36.5275	0
851	37.6064	0.00926937
851	38.6852	0
851	39.764	0
851	40.8428	0.00926937
851	41.9216	0.00926937
851	43.0005	0
851	44.0793	0.00926937
851	45.1581	0
851	46.2369	0
851	47.3157	0.00926937
851	48.3946	0
851	49.4734	0
851	50.5522	0
851	51.631	0
851	52.7099	0
851	53.7887	0
851	54.8675	0
851	55.9463	0
851	57.0251	0
851	58.104	0.00926937
861	-46.8053	0.00900817
861	-45.6952	0.00900817
861	-44.5851	0.00900817
861	-43.475	0.00900817
861	-42.3649	0.00900817
861	-41.2548	0.00900817
861	-40.1447	0
861	-39.0346	0.00900817
861	-37.9245	0.0180163
861	-36.8144	0.00900817
861	-35.7042	0.00900817
861	-34.5941	0
861	-33.484	0.00900817
861	-32.3739	0
861	-31.2638	0
861	-30.1537	0.00900817
861	-29.0436	0.00900817
861	-27.9335	0
861	-26.8234	0.0180163
861	-25.7133	0.0270245
861	-24.6032	0
861	-23.4931	0
861	-22.383	0.00900817
861	-21.2729	0
861	-20.1628	0.0180163
861	-19.0527	0.0360327
861	-17.9426	0
861	-16.8325	0
861	-15.7224	0.0180163
861	-14.6123	0.0180163
861	-13.5022	0.0180163
861	-12.3921	0.00900817
861	-11.282	0.00900817
861	-10.1719	0.00900817
861	-9.06177	0.00900817
861	-7.95167	0.00900817
861	-6.84156	0.0180163
861	-5.73146	0.0270245
861	-4.62136	0
861	-3.51125	0.0270245
861	-2.40115	0.0180163
861	-1.29105	0.00900817
861	-0.180943	0.00900817
861	0.92916	0.00900817
861	2.03926	0.0180163
861	3.14937	0.00900817
861	4.25947	0.0270245
861	5.36957	0.00900817
861	6.47968	0.00900817
861	7.58978	0
861	8.69988	0.0360327
861	9.80999	0.00900817
861	10.9201	0.0270245
861	12.0302	0.00900817
861	13.1403	0
861	14.2504	0.00900817
861	15.3605	0.0270245
861	16.4706	0.00900817
861	17.5807	0.00900817
861	18.6908	0.00900817
861	19.8009	0.0450409
861	20.911	0.00900817
861	22.0211	0
861	23.1312	0.0360327
861	24.2413	0.00900817
861	25.3514	0.00900817
861	26.4615	0
861	27.5716	0.0180163
861	28.6817	0
861	29.7918	0
861	30.902	0.0180163
861	32.0121	0.00900817
861	33.1222	0
861	34.2323	0.00900817
861	35.3424	0.00900817
861	36.4525	0
861	37.5626	0
861	38.6727	0.00900817
861	39.7828	0
861	40.8929	0.00900817
861	42.003	0.00900817
861	43.1131	0.00900817
861	44.2232	0
861	45.3333	0.00900817
861	46.4434	0
861	47.5535	0
861	48.6636	0
861	49.7737	0
861	50.8838	0
861	51.9939	0
861	53.104	0
861	54.2141	0
861	55.3242	0
861	56.4343	0
861	57.5444	0.00900817
861	58.6545	0
861	59.7646	0
861	60.8747	0
861	61.9848	0
861	63.0949	0
871	-47.2244	0.0262203
871	-46.0802	0.0087401
871	-44.9361	0
871	-43.7919	0.0087401
871	-42.6478	0
871	-41.5036	0
871	-40.3595	0.0087401
871	-39.2153	0.0087401
871	-38.0711	0.0174802
871	-36.927	0
871	-35.7828	0.0174802
871	-34.6387	0
871	-33.4945	0
871	-32.3504	0.0087401
871	-31.2062	0.0087401
871	-30.0621	0
871	-28.9179	0.0262203
871	-27.7738	0
871	-26.6296	0.0087401
871	-25.4855	0.0174802
871	-24.3413	0
871	-23.1972	0.0087401
871	-22.053	0
871	-20.9089	0
871	-19.7647	0.0087401
871	-18.6206	0.0174802
871	-17.4764	0.0174802
871	-16.3323	0.0174802
871	-15.1881	0.0174802
871	-14.044	0.0087401
871	-12.8998	0.0087401
871	-11.7557	0.0174802
871	-10.6115	0
871	-9.46737	0.0174802
871	-8.32321	0.0087401
871	-7.17906	0.0174802
871	-6.03491	0.0262203
871	-4.89076	0
871	-3.74661	0.0524406
871	-2.60246	0.0087401
871	-1.45831	0.0087401
871	-0.314155	0.0087401
871	0.829996	0.0087401
871	1.97415	0.0087401
871	3.1183	0
871	4.26245	0.0262203
871	5.4066	0.0174802
871	6.55075	0
871	7.6949	0
871	8.83906	0.0349604
871	9.98321	0.0174802
871	11.1274	0.0262203
871	12.2715	0.0174802
871	13.4157	0.0087401
871	14.5598	0.0087401
871	15.704	0.0174802
871	16.8481	0.0087401
871	17.9923	0.0174802
871	19.1364	0.0174802
871	20.2806	0.0262203
871	21.4247	0.0087401
871	22.5689	0.0087401
871	23.713	0.0349604
871	24.8572	0
871	26.0013	0
871	27.1455	0.0174802
871	28.2896	0
871	29.4338	0.0087401
871	30.5779	0.0262203
871	31.7221	0.0087401
871	32.8662	0
871	34.0104	0
871	35.1545	0
871	36.2987	0
871	37.4428	0.0087401
871	38.587	0
871	39.7311	0
871	40.8753	0
871	42.0194	0.0174802
